,prcod,prccd,prchd,prcld,cshtrd,tic,ajexdi,datadate
2019-09-11,92.89850931677019,95.45377516778524,95.5,91.73,3953994.199174623,MCHP,1.0,20190911
2019-09-12,95.45369127516778,95.84048477580814,97.3,94.441,3432913.5927735125,MCHP,1.0,20190912
2019-09-13,95.84124588112617,94.06409916011921,96.03,94.06409916011921,2441763.034434152,MCHP,1.0,20190913
2019-09-16,94.06381739366026,94.45405349794238,95.0,93.12,16482583.723250963,MCHP,1.0,20190916
2019-09-17,94.45403292181071,93.74537698412698,94.45403292181071,92.6477,12621886.906035047,MCHP,1.0,20190917
2019-09-18,93.74535714285715,93.50824561403508,93.98,92.19,53550487.419731654,MCHP,1.0,20190918
2019-09-19,93.50816305469556,93.20723932472691,94.0,92.35,5825560.526132888,MCHP,1.0,20190919
2019-09-20,93.20821251241311,90.44835173501578,93.47,90.22,2970382.4566125465,MCHP,1.0,20190920
2019-09-23,90.4483596214511,92.21761290322581,92.69,89.81,16535126.873070788,MCHP,1.0,20190923
2019-09-24,92.22516129032257,90.30851808634772,92.7271,89.72147024504083,2313576.1564636794,MCHP,1.0,20190924
2019-09-25,91.1692415402567,93.08141350210971,93.41,89.22,4080677.5525685777,MCHP,1.0,20190925
2019-09-26,93.08151898734177,91.34328395061729,93.14,90.2,8238174.610123456,MCHP,1.0,20190926
2019-09-27,91.34201234567902,91.37639230358097,93.1799,90.66,14288916.506505754,MCHP,1.0,20190927
2019-09-30,91.32071886691608,94.23424581005587,94.23424581005587,91.29,4167838.8229238596,MCHP,1.0,20190930
2019-10-01,94.23569832402235,92.37845098039216,96.09,92.36,5400249.542625756,MCHP,1.0,20191001
2019-10-02,92.37775490196078,90.51079754601227,92.37775490196078,90.2,10746185.471982663,MCHP,1.0,20191002
2019-10-03,90.50537832310839,91.56942643391521,92.22,89.36,6891902.449629033,MCHP,1.0,20191003
2019-10-04,91.57027431421446,93.5309150156413,94.99,91.57027431421446,15278113.820454761,MCHP,1.0,20191004
2019-10-07,93.53050573514078,91.69810504634398,94.0,91.69810504634398,27033497.15521417,MCHP,1.0,20191007
2019-10-08,91.69723995880535,90.40945615982243,91.69723995880535,89.09,4240870.606578277,MCHP,1.0,20191008
2019-10-09,90.41023307436183,90.94935185185184,91.66,89.01,2032472.98488819,MCHP,1.0,20191009
2019-10-10,90.95050925925925,93.55378932968536,93.55378932968536,90.95050925925925,2242136.286283376,MCHP,1.0,20191010
2019-10-11,93.47458276333789,95.12911340206186,96.86,93.35,6655260.086226982,MCHP,1.0,20191011
2019-10-14,95.1196649484536,96.08944444444444,96.08944444444444,94.32,4809898.887722516,MCHP,1.0,20191014
2019-10-15,96.09,96.34928649835346,97.33,95.15,5944793.895207832,MCHP,1.0,20191015
2019-10-16,96.6297475301866,96.63075550891921,97.36,95.93,6286272.139787217,MCHP,1.0,20191016
2019-10-17,96.62396642182581,95.94023305084745,98.23,95.25,1810153.2889376502,MCHP,1.0,20191017
2019-10-18,95.94056144067797,95.3758648368721,96.0,93.17,1647411.9653745836,MCHP,1.0,20191018
2019-10-21,95.37596582081824,97.86094805194804,97.86094805194804,95.37596582081824,3557280.2255079467,MCHP,1.0,20191021
2019-10-22,97.86106493506493,93.00072463768116,98.0,92.0,3974685.5493882927,MCHP,1.0,20191022
2019-10-23,,,,,0.0,MCHP,1.0,20191023
2018-10-23,38.39,38.095,38.64,37.86,115110.24999999999,MU,1.0,20181023
2018-10-24,38.08,35.595454545454544,38.43,34.61,53437248.29545455,MU,1.0,20181024
2018-10-25,35.60181818181818,35.73,37.17,35.06,40588851.8989899,MU,1.0,20181025
2018-10-26,35.727777777777774,35.544444444444444,35.91,34.3,44768019.0,MU,1.0,20181026
2018-10-29,35.54222222222222,35.0,36.44,33.82,35266451.55555555,MU,1.0,20181029
2018-10-30,35.0,36.55,36.55,34.16,35717632.91176471,MU,1.0,20181030
2018-10-31,36.55,38.01105263157895,38.21,35.8,44639495.0882353,MU,1.0,20181031
2018-11-01,38.0,40.9,40.98,37.52,44759622.0,MU,1.0,20181101
2018-11-02,40.9,40.01025723472669,41.08,39.38,38773381.33849752,MU,1.0,20181102
2018-11-05,40.01012861736334,39.919533073929955,40.41,38.77,24209366.04087992,MU,1.0,20181105
2018-11-06,39.9192607003891,40.32944897959184,40.56,39.5,20355146.94715318,MU,1.0,20181106
2018-11-07,40.33040816326531,40.92966735966736,41.05,39.96,24614633.74935296,MU,1.0,20181107
2018-11-08,40.85,40.200786749482404,41.43,40.19082815734989,17545064.302998412,MU,1.0,20181108
2018-11-09,40.19041407867495,39.0,40.2003933747412,38.41,32768269.58794266,MU,1.0,20181109
2018-11-12,39.11943127962085,37.81668049792531,39.37,36.835,25639178.533175357,MU,1.0,20181112
2018-11-13,37.818340248962656,37.77137214137215,38.74,37.37,26587412.570686072,MU,1.0,20181113
2018-11-14,37.730769230769226,38.26008274428274,38.97,37.5,24045465.30769231,MU,1.0,20181114
2018-11-15,38.379792099792105,38.35,40.175,37.61,31178252.349272348,MU,1.0,20181115
2018-11-16,38.799064449064446,39.649934543290684,39.7055,38.19,31334750.009778608,MU,1.0,20181116
2018-11-19,39.63998809878012,36.501247401247404,39.67,36.501247401247404,32102697.272965673,MU,1.0,20181119
2018-11-20,36.55051975051975,36.10933471933472,36.99,33.99,41459876.08419958,MU,1.0,20181120
2018-11-21,36.10956340956341,36.45506507027589,37.22,36.109542619542616,24620740.772922326,MU,1.0,20181121
2018-11-22,36.455013014055176,36.38010411244144,36.455013014055176,36.38010411244144,61277.58459135866,MU,1.0,20181122
2018-11-23,36.38005205622072,36.999740186388024,37.5,35.7,12282721.044785256,MU,1.0,20181123
2018-11-26,36.73994351878001,36.44007782101168,37.8,35.5227,27263637.682094797,MU,1.0,20181126
2018-11-27,36.44036964980545,37.14987525987526,37.45,35.73,21755485.113111466,MU,1.0,20181127
2018-11-28,37.149958419958416,38.6,39.0,35.995,42705522.84690435,MU,1.0,20181128
2018-11-29,38.679834024896266,37.548296178343946,38.7752,37.548296178343946,24689432.17946719,MU,1.0,20181129
2018-11-30,37.557221019108276,39.99916716240333,39.99919690660321,36.94,30866094.501873694,MU,1.0,20181130
2018-12-03,39.99959845330161,39.55128898128898,40.98,39.15,37087118.690049976,MU,1.0,20181203
2018-12-04,39.80012474012474,36.77558563248308,39.87,36.72,37793519.95628901,MU,1.0,20181204
2018-12-05,36.84008328995315,36.10093701197293,36.84008328995315,36.00104112441437,2303193.4200937008,MU,1.0,20181205
2018-12-06,36.3603331598126,37.450828157349896,37.72,35.06,38258745.99210427,MU,1.0,20181206
2018-12-07,37.500207039337475,35.05011901219875,37.66,35.05011901219875,31702760.57648844,MU,1.0,20181207
2018-12-10,35.05005950609937,34.679690721649486,35.72,34.53,34224833.47246462,MU,1.0,20181210
2018-12-11,34.67975257731959,35.56523613963039,36.26,34.67975257731959,26632709.089618746,MU,1.0,20181211
2018-12-12,35.56583162217659,36.538752598752595,36.61,35.21,27022422.814147033,MU,1.0,20181212
2018-12-13,36.49945945945946,34.003188405797104,36.73,34.003188405797104,25356503.2791652,MU,1.0,20181213
2018-12-14,34.50082815734989,34.00013091341862,35.46,33.9,43643822.40113516,MU,1.0,20181214
2018-12-17,34.00008033323416,34.00012474012474,35.22,33.6,31698356.834252626,MU,1.0,20181217
2018-12-18,33.940207900207895,31.199376299376297,34.94,30.87,52282785.20997921,MU,1.0,20181218
2018-12-19,31.00016632016632,31.351247401247402,34.11,30.98,107606409.23180874,MU,1.0,20181219
2018-12-20,31.390478170478172,31.48004158004158,32.9,30.86,61049354.35343036,MU,1.0,20181220
2018-12-21,31.32037422037422,30.399869086581372,32.05,30.11,62173331.4166463,MU,1.0,20181221
2018-12-24,30.399940493900623,29.016863398381723,30.42,28.8,26250740.261353265,MU,1.0,20181224
2018-12-25,29.01,29.010009519276537,29.016858638743457,29.000009519276535,505555.48786292237,MU,1.0,20181225
2018-12-26,29.01,30.780083160083162,31.0,28.39,46363378.022287175,MU,1.0,20181226
2018-12-27,30.78004158004158,31.8,32.01,29.9,40654511.15176715,MU,1.0,20181227
2018-12-28,31.600623700623704,31.80981580510992,32.35,31.4,33344692.264403235,MU,1.0,20181228
2018-12-31,31.809910873440284,31.502790946930283,32.4,31.46,22305973.331310906,MU,1.0,20181231
2019-01-01,31.64993756503642,30.880863787721122,31.657434963579604,30.88086368366285,3358385.3069719044,MU,1.0,20190101
2019-01-02,31.470124869927158,31.70975051975052,33.08,30.64,27303327.388374247,MU,1.0,20190102
2019-01-03,31.470436590436588,31.39079754601227,32.15,30.8,31121357.270595517,MU,1.0,20190103
2019-01-04,31.39134969325153,33.399583457304374,33.39958940791431,31.39134969325153,44100613.25101535,MU,1.0,20190104
2019-01-07,33.24983933353169,34.19012474012474,34.45,31.5,45980922.17069683,MU,1.0,20190107
2019-01-08,34.19006237006237,33.949628865979385,34.8,32.8,41701979.808538914,MU,1.0,20190108
2019-01-09,33.8200824742268,35.31116424116424,36.2901,33.82,55208992.19457959,MU,1.0,20190109
2019-01-10,35.54010395010395,35.94202,36.0,35.08,25096943.272224534,MU,1.0,20190110
2019-01-11,35.944,35.400386789645935,36.73,35.01,33637068.79257959,MU,1.0,20190111
2019-01-14,35.6001338887236,35.067525773195875,35.6001338887236,34.26,36364997.81793587,MU,1.0,20190114
2019-01-15,35.067731958762884,34.1080206185567,35.44,33.65,30924456.154639177,MU,1.0,20190115
2019-01-16,34.10835051546392,33.33247933884297,34.33,33.33196280991736,26899158.176663544,MU,1.0,20190116
2019-01-17,33.33165289256198,34.10463878326996,34.2,32.66,31037204.93795368,MU,1.0,20190117
2019-01-18,34.100380228136885,35.656148719016876,36.19,33.88,50744917.36356494,MU,1.0,20190118
2019-01-21,35.747042282857734,35.530174963549264,35.747042282857734,35.530174963549264,1777540.8289939598,MU,1.0,20190121
2019-01-22,35.66006040408248,33.8,35.76,33.55,37595322.61906217,MU,1.0,20190122
2019-01-23,33.8,34.89804573804574,35.0275051975052,33.44,32813211.56756757,MU,1.0,20190123
2019-01-24,34.59956340956341,37.50871101871102,37.5187525987526,34.54966735966736,66544199.59979211,MU,1.0,20190124
2019-01-25,37.32964656964657,38.71020226055919,39.305,37.25,64872900.96579231,MU,1.0,20190125
2019-01-28,39.05,37.85,39.05,36.65,44573466.62880228,MU,1.0,20190128
2019-01-29,37.60051975051975,38.14775967413442,38.98,37.25,30668183.69972816,MU,1.0,20190129
2019-01-30,38.14816700610998,38.47925155925156,38.76,37.59,34635745.07781862,MU,1.0,20190130
2019-01-31,38.3997920997921,38.36780439121756,38.82,37.285,34686800.51712998,MU,1.0,20190131
2019-02-01,38.367904191616766,39.65998216939079,39.86,37.5,37986389.246745735,MU,1.0,20190201
2019-02-04,39.659985141158984,39.46912681912682,39.77,38.51,31377776.136332184,MU,1.0,20190204
2019-02-05,39.469563409563406,39.37137214137214,40.33,36.57,29474340.772349272,MU,1.0,20190205
2019-02-06,39.65018711018711,41.399958419958416,41.9588,39.37,48830230.213097714,MU,1.0,20190206
2019-02-07,41.39997920997921,38.771995841995846,41.59,38.77178794178794,42104364.807692304,MU,1.0,20190207
2019-02-08,38.93056133056133,38.74988098780125,38.93066528066528,37.4531,37042034.77744286,MU,1.0,20190208
2019-02-11,38.749940493900624,38.82945945945946,39.41,37.36,32745521.41174633,MU,1.0,20190211
2019-02-12,38.82972972972973,40.99638429752066,40.99638429752066,38.82970893970894,43779958.47714816,MU,1.0,20190212
2019-02-13,40.99710743801653,41.72837520938023,42.28,40.44,50776950.67947173,MU,1.0,20190213
2019-02-14,41.72472361809045,41.7916632016632,43.16,41.31,44075462.79348405,MU,1.0,20190214
2019-02-15,42.09035343035343,42.006996459071026,42.44,41.42,29792731.984218247,MU,1.0,20190215
2019-02-18,42.00699854197042,42.009995834201206,42.009995834201206,42.00699854197042,610515.3093105603,MU,1.0,20190218
2019-02-19,42.009997917100605,42.09945945945946,42.49,41.5,26255716.821855806,MU,1.0,20190219
2019-02-20,42.049833679833675,42.49851239669422,43.26,41.91,52212833.48190752,MU,1.0,20190220
2019-02-21,42.49900826446281,41.70908523908524,42.87,41.34,24821520.561751515,MU,1.0,20190221
2019-02-22,41.65952182952183,42.90981553109194,42.90981553109194,41.5,28233793.56553866,MU,1.0,20190222
2019-02-25,42.89989586432609,42.5004158004158,43.99,42.5,27380151.909513306,MU,1.0,20190225
2019-02-26,42.59995841995842,42.8502079002079,43.145,42.14,19913027.38045738,MU,1.0,20190226
2019-02-27,42.85010395010395,40.69257796257796,42.89,40.60295218295219,30754640.24948025,MU,1.0,20190227
2019-02-28,40.7212474012474,41.312289156626505,41.312289156626505,39.8,27001006.342070986,MU,1.0,20190228
2019-03-01,41.293152610441766,42.049420332936975,42.56,40.88,27666782.580848962,MU,1.0,20190301
2019-03-04,42.03947681331748,41.19929313929314,42.53,40.64,28106961.355666332,MU,1.0,20190304
2019-03-05,41.199646569646575,39.8,41.2,39.51,29505822.585239086,MU,1.0,20190305
2019-03-06,39.88981288981289,37.75917012448133,39.9,37.52,45507490.31342035,MU,1.0,20190306
2019-03-07,37.75966804979253,37.490956340956345,38.31,37.1399,32234626.839386307,MU,1.0,20190307
2019-03-08,37.49047817047817,38.87,38.88,36.57,37420842.34437184,MU,1.0,20190308
2019-03-11,38.86571428571428,39.151428571428575,39.55,38.65,27182703.785714284,MU,1.0,20190311
2019-03-12,39.15238095238095,39.10677966101695,39.4,38.83,19207892.633171916,MU,1.0,20190312
2019-03-13,39.11322033898305,38.925714285714285,39.72,38.64,23060881.652542375,MU,1.0,20190313
2019-03-14,38.93571428571428,38.75,39.63,38.32,21315746.714285716,MU,1.0,20190314
2019-03-15,38.75,39.73,39.84,38.4,33457562.285714276,MU,1.0,20190315
2019-03-18,39.73,39.848,40.41,39.15,24461611.5,MU,1.0,20190318
2019-03-19,39.846000000000004,40.684375,41.05,39.61,33116568.25,MU,1.0,20190319
2019-03-20,40.68125,41.75,42.24,39.36,44499029.75,MU,1.0,20190320
2019-03-21,41.9,43.6,44.21,41.12,87738641.0,MU,1.0,20190321
2019-03-22,43.6,41.214666666666666,43.78,40.9,48986691.0,MU,1.0,20190322
2019-03-25,41.20733333333334,40.79,41.98,40.063,36005542.5,MU,1.0,20190325
2019-03-26,40.789565217391306,40.588181818181816,41.65,40.1,25112738.522727273,MU,1.0,20190326
2019-03-27,40.58863636363636,39.433103448275865,40.85,39.01,27752957.597962383,MU,1.0,20190327
2019-03-28,39.437586206896555,39.745000000000005,39.94,39.02,27021358.379310347,MU,1.0,20190328
2019-03-29,39.79,42.3275,42.48,39.65,39194983.5,MU,1.0,20190329
2019-04-01,42.323750000000004,42.15608695652174,42.76,41.715,28995548.39130435,MU,1.0,20190401
2019-04-02,42.15246376811594,43.28,43.32,41.75,22456868.608695652,MU,1.0,20190402
2019-04-03,43.27142857142857,42.3775,44.85,42.3,40299984.75,MU,1.0,20190403
2019-04-04,42.4,42.857014925373136,43.34,42.17,61559664.242537335,MU,1.0,20190404
2019-04-05,42.86,43.32,43.535,42.72,22011797.680932075,MU,1.0,20190405
2019-04-08,43.27428571428572,42.81,43.32,42.1,24970902.690166976,MU,1.0,20190408
2019-04-09,42.81,41.9,42.9,41.27,30494170.636363637,MU,1.0,20190409
2019-04-10,41.89,42.05766666666667,42.4399,41.51,32802419.777777776,MU,1.0,20190410
2019-04-11,42.05883333333333,42.455625000000005,42.725,42.05555555555556,22041016.722222224,MU,1.0,20190411
2019-04-12,42.45,42.19897704155769,43.2,41.805,25995516.884917174,MU,1.0,20190412
2019-04-15,42.1990235396687,42.26,42.33,41.2,23059275.615082823,MU,1.0,20190415
2019-04-16,42.25107142857143,42.9,42.98,42.0,19882954.0,MU,1.0,20190416
2019-04-17,42.90857142857143,42.54915254237288,44.05,42.51,23361803.262711864,MU,1.0,20190417
2019-04-18,42.55728813559322,43.46430673575129,43.56,42.55101694915254,24865686.87459384,MU,1.0,20190418
2019-04-19,43.42873575129534,43.384126984126986,43.473139896373056,43.26,2755602.029360967,MU,1.0,20190419
2019-04-22,43.38777777777778,43.345625000000005,44.34,42.53,22795049.333333336,MU,1.0,20190422
2019-04-23,43.34125,42.76,43.49,42.43,29833361.423076924,MU,1.0,20190423
2019-04-24,42.76,43.055,43.41,42.38,23023090.005494505,MU,1.0,20190424
2019-04-25,43.044285714285714,41.593333333333334,44.65,41.14,28651635.73809524,MU,1.0,20190425
2019-04-26,41.559999999999995,41.96875,42.28,40.76,26534988.833333336,MU,1.0,20190426
2019-04-29,41.97,41.848,42.61,41.65,13774599.0,MU,1.0,20190429
2019-04-30,41.81,42.404666666666664,42.55,41.58,23798254.5,MU,1.0,20190430
2019-05-01,42.406,42.16,42.93,41.78,18049348.0,MU,1.0,20190501
2019-05-02,42.07,42.311578947368425,43.2,41.63,17582480.63157895,MU,1.0,20190502
2019-05-03,42.32,41.27,43.38,41.0,23140131.36842105,MU,1.0,20190503
2019-05-06,41.27,41.916428571428575,42.3,41.0,26398696.285714284,MU,1.0,20190506
2019-05-07,41.91571428571429,40.4,41.96,39.73,40554108.58928572,MU,1.0,20190507
2019-05-08,40.4,38.6,40.495,38.6,27441965.625,MU,1.0,20190508
2019-05-09,38.6,39.18,39.63,38.2,29397438.5,MU,1.0,20190509
2019-05-10,39.19,37.86705882352941,39.32,37.64,33449572.852941178,MU,1.0,20190510
2019-05-13,37.874117647058824,37.684666666666665,38.02,37.02,34190086.94705883,MU,1.0,20190513
2019-05-14,37.632,38.716499999999996,38.85,37.4,24495831.2,MU,1.0,20190514
2019-05-15,38.73325,38.0,38.73325,37.76,18271712.5,MU,1.0,20190515
2019-05-16,38.015,37.222,38.12,37.0,29867532.4,MU,1.0,20190516
2019-05-17,37.176,35.237500000000004,37.2799,35.2,33587915.85,MU,1.0,20190517
2019-05-20,35.2875,35.051428571428566,35.5,34.32,34984475.89285714,MU,1.0,20190520
2019-05-21,35.05571428571428,35.21,35.88,35.0,37925714.35714286,MU,1.0,20190521
2019-05-22,35.195,33.870000000000005,35.46,33.86,21884500.0,MU,1.0,20190522
2019-05-23,33.88,34.24,34.24,32.96,34200073.777777776,MU,1.0,20190523
2019-05-24,34.24,34.166521558008746,34.36,33.59,23757599.414057255,MU,1.0,20190524
2019-05-27,34.014247031868365,34.02046875,34.25,33.98,362601.2456649657,MU,1.0,20190527
2019-05-28,34.042187500000004,32.54333333333333,34.31,32.54333333333333,30202945.39583333,MU,1.0,20190528
2019-05-29,32.540952380952376,33.415333333333336,33.42,32.175,29467912.68888889,MU,1.0,20190529
2019-05-30,33.41577777777778,32.31761904761905,34.32,32.23,23224185.953968257,MU,1.0,20190530
2019-05-31,32.31952380952381,32.49290322580645,33.325,32.14,19632346.62058372,MU,1.0,20190531
2019-06-03,32.49032258064516,32.93869565217391,33.22,32.35,22674181.07713885,MU,1.0,20190603
2019-06-04,32.94130434782608,34.87413793103448,34.95,32.83,25830147.51574213,MU,1.0,20190604
2019-06-05,34.87068965517241,33.558571428571426,35.4,33.04,27968362.738916256,MU,1.0,20190605
2019-06-06,33.56285714285714,33.72333333333333,33.82,32.94,21793686.404761903,MU,1.0,20190606
2019-06-07,33.71651515151515,34.40833333333333,34.5,33.17,24667685.333333336,MU,1.0,20190607
2019-06-10,34.44111111111111,35.3,35.54,34.3,22652431.833333336,MU,1.0,20190610
2019-06-11,35.303333333333335,34.346666666666664,35.99,34.346666666666664,20865967.666666664,MU,1.0,20190611
2019-06-12,34.333333333333336,33.19,34.47,32.73,29761199.583333332,MU,1.0,20190612
2019-06-13,33.19,32.44,33.64,32.44,17820774.25,MU,1.0,20190613
2019-06-14,32.44,32.73069767441861,32.84,32.01,21636793.06976744,MU,1.0,20190614
2019-06-17,32.7053488372093,32.68833333333333,32.85,32.14,21320003.43023256,MU,1.0,20190617
2019-06-18,32.68,34.492,34.89,32.61,36752838.0,MU,1.0,20190618
2019-06-19,34.496,34.85,35.3,33.705,20801658.0,MU,1.0,20190619
2019-06-20,34.84857142857143,33.94222222222222,35.26,33.92,24691631.5,MU,1.0,20190620
2019-06-21,33.944074074074074,33.372549019607845,34.05,32.73,41672410.33333334,MU,1.0,20190621
2019-06-24,33.346666666666664,33.191818181818185,34.08,33.02,27972041.484848484,MU,1.0,20190624
2019-06-25,33.2,35.555,36.15,32.6,44752127.18181818,MU,1.0,20190625
2019-06-26,35.57,37.3,37.6136,35.1,101664323.71052632,MU,1.0,20190626
2019-06-27,37.30263157894737,38.62275862068965,38.66,36.51,53449332.08257713,MU,1.0,20190627
2019-06-28,38.61965517241379,40.345,40.4,38.05,87829419.20689654,MU,1.0,20190628
2019-07-01,40.37,40.105000000000004,41.71,38.59,62602616.0,MU,1.0,20190701
2019-07-02,40.1475,39.826206896551724,40.19,39.025,30061067.98275862,MU,1.0,20190702
2019-07-03,39.819655172413796,39.529391923990495,39.89,39.17,13839147.55405848,MU,1.0,20190703
2019-07-04,39.52936342042755,39.40823529411765,39.52936342042755,39.40823529411765,251420.1984770155,MU,1.0,20190704
2019-07-05,39.40588235294118,39.211666666666666,39.57,38.79,20632058.26470588,MU,1.0,20190705
